job_id,job_title,jobs_group,seniority,remote,company_clean,company,city,state_x,annual_low,annual_mean,annual_high,bls_occ_code,skills,skills_count,company_co,sector,sector_group,revenue_band,revenue_rank,employee_band,employee_rank,company_score,reviews_count,state_y,state_abbr,occ_title,total_employed,bls_annual_mean,bls_annual_median,bls_p10,bls_p90,state_name,pce_2023_in_millions
job_ce79597a0672ab29,IT Business Systems Analyst - Public Health,Business Analyst,Unspecified,On-site,State Of Nebraska,State of Nebraska,Lincoln,NE,46331.2,46331.2,46331.2,13-1111,"['Excel', 'Word', 'Office', 'HTML']",4,State of Nebraska,Government and Public Administration,Government,,,XXXL,8.0,3.4,378.0,Nebraska,NE,Management Analysts,"2,800",89650.0,79990.0,52870.0,125840.0,Nebraska,103226.1
job_aeabdb990afba76b,End Point Systems Business Process Analyst,Business Analyst,Unspecified,On-site,"Falconwood, Inc.","Falconwood, Inc.",San Diego,CA,110000.0,115000.0,120000.0,13-1111,['Bachelor'],1,"Falconwood, Inc.",,,,,,,3.8,4.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_3820147ab42def73,World Markets Operations Analyst Senior,Operations Analyst,Senior,On-site,Everbank N.A.,EverBank N.A.,St. Louis,MO,50400.0,61300.0,72200.0,15-2031,['Office'],1,EverBank N.A.,,,,,,,,,Missouri,MO,Operations Research Analysts,"3,070",63640.0,53600.0,40000.0,104187.2,Missouri,322803.9
job_d58de8088be3cca6,OPERATIONS ANALYST II,Operations Analyst,Unspecified,On-site,The State Of Florida,The State of Florida,Chattahoochee,FL,34289.0,44644.5,55000.0,15-2031,"['Excel', 'Office']",2,The State of Florida,Government and Public Administration,Government,,,M,4.0,3.5,1759.0,Florida,FL,Operations Research Analysts,"7,750",86260.0,78830.0,40520.0,138299.19999999998,Florida,1361251.4
sj_afffe5417417878b,"Operations Analyst - located in Los Angeles, California",Operations Analyst,Unspecified,On-site,Sdi Inc,SDI Inc,Los Angeles,CA,40000.0,45000.0,50000.0,15-2031,"['Office', 'ERP']",2,SDI Inc,Transportation and Logistics,Transportation and Logistics,,,,,3.2,54.0,California,CA,Operations Research Analysts,"20,100",92150.0,82870.0,66210.0,135054.40000000002,California,2526290.3
job_4cc0a53867af79b9,Sr Technology Analyst,Analyst,Senior,Remote,Southwest Airlines,Southwest Airlines,Dallas,TX,118600.0,118600.0,118600.0,13-1111,"['English', 'Bachelor']",2,Southwest Airlines,Transportation and Logistics,Transportation and Logistics,XXXL,8.0,XXXL,8.0,4.2,2779.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_96d8e99b65b137ff,Business Analyst I - REDCap 2644,Business Analyst,Unspecified,Remote,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,New York,NY,87300.0,113550.0,139800.0,13-1111,"['ERP', 'SQL']",2,Memorial Sloan Kettering Cancer Center,Healthcare,Health,XL,6.0,XXXL,8.0,4.1,1262.0,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_44242194c42215bc,"Compliance Business Officer - Surveillance, Data & Analytics",Business Analyst,Unspecified,Hybrid,Sumitomo Mitsui Banking Corporation,Sumitomo Mitsui Banking Corporation,New York,NY,193000.0,209000.0,225000.0,13-1111,"['Office', 'Bachelor']",2,Sumitomo Mitsui Banking Corporation,Finance,Finance,XXXL,8.0,XXXL,8.0,3.4,154.0,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_b6d5a72899d90a1f,"Principal Product Manager - Tech, Amazon Financials Foundation Services",Financial Analyst,Lead,On-site,Amazon.Com Services Llc,Amazon.com Services LLC,Seattle,WA,144000.0,144000.0,144000.0,13-2051,['Bachelor'],1,Amazon.com Services LLC,Wholesale and Retail Sales,Sales,XXXL,8.0,XXXL,8.0,,,Washington,WA,Financial and Investment Analysts,"7,420",100860.0,98080.0,57880.0,143977.6,Washington,472900.0
job_5d6d0ae2cf4ec149,Epic Reporting Manager - Remote,Financial Analyst,Lead,Remote,Optum,Optum,Plymouth,MN,85000.0,126150.0,167300.0,13-2051,"['Excel', 'SQL', 'Bachelor', 'PowerPoint', 'Cognos', 'Oracle', 'Master']",7,Optum,Healthcare,Health,M,4.0,XL,6.0,3.3,5414.0,Minnesota,MN,Financial and Investment Analysts,"6,620",102950.0,99380.0,63690.0,152588.8,Minnesota,324127.6
job_278701fda519be5d,Government Operations Analyst,Operations Analyst,Unspecified,On-site,Relativity Space,Relativity Space,Cape Canaveral,FL,84000.0,95500.0,107000.0,15-2031,"['PowerPoint', 'R', 'CMA', 'Bachelor']",4,Relativity Space,,,,,XS,2.0,3.8,6.0,Florida,FL,Operations Research Analysts,"7,750",86260.0,78830.0,40520.0,138299.19999999998,Florida,1361251.4
job_454e11682adc24da,Senior Professional Business Analyst,Business Analyst,Senior,Remote,Dxc Technology,DXC Technology,,TX,75700.0,94600.0,113500.0,13-1111,"['English', 'Spanish', 'Bachelor']",3,DXC Technology,Information Technology,Information Technology,XXL,7.0,XXXL,8.0,3.2,4133.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_89bde0ee9af76d5b,Equity & Inclusion Manager (Operations & Policy Analyst 3),Operations Analyst,Lead,On-site,Department Of The State Fire Marshal,Department of the State Fire Marshal,Salem,OR,70500.0,87228.0,103956.0,15-2031,"['Word', 'Bachelor']",2,Department of the State Fire Marshal,,,,,,,,,Oregon,OR,Operations Research Analysts,"1,850",99080.0,97060.0,65000.0,135033.6,Oregon,234577.7
job_e2da443eb269b765,Systems Implementation Analyst (Operations & Policy Analyst 3),Operations Analyst,Unspecified,Remote,Department Of Consumer & Business Services,Department of Consumer & Business Services,Salem,OR,64740.0,82122.0,99504.0,15-2031,['Bachelor'],1,Department of Consumer & Business Services,,,,,,,3.0,1.0,Oregon,OR,Operations Research Analysts,"1,850",99080.0,97060.0,65000.0,135033.6,Oregon,234577.7
job_2c55866124913a88,Business Analyst II,Business Analyst,Unspecified,On-site,Project Home,Project Home,Philadelphia,PA,75254.0,75254.0,75254.0,13-1111,"['Access', 'Word', 'SQL']",3,Project Home,NGOs and Nonprofit Organizations,Nonprofit Organizations,XXS,1.0,M,4.0,3.4,78.0,Pennsylvania,PA,Management Analysts,"21,410",98460.0,86790.0,59010.0,140254.40000000002,Pennsylvania,738929.8
job_51bb111694b5e70f,Production Support Business Analyst,Business Analyst,Unspecified,Remote,Moda Health,Moda Health,Portland,OR,72732.0,78187.5,83643.0,13-1111,['SQL'],1,Moda Health,Healthcare,Health,,,XL,6.0,3.2,175.0,Oregon,OR,Management Analysts,"10,510",98710.0,96080.0,66000.0,132017.6,Oregon,234577.7
job_7c9b69606400d9d8,Business Analyst,Business Analyst,Unspecified,On-site,Disruptive Solutions,Disruptive Solutions,Washington,DC,120000.0,125000.0,130000.0,13-1111,['Agile'],1,Disruptive Solutions,,,,,,,,,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_7ef4c6f45164d91e,App Configuration Analyst,Analyst,Unspecified,On-site,Puget Sound Energy,Puget Sound Energy,Redmond,WA,80200.0,111050.0,141900.0,13-1111,"['Office', 'SQL', 'Bachelor', 'SAP', 'Agile']",5,Puget Sound Energy,Electricity and Public Utilities,Government,,,XL,6.0,3.7,151.0,Washington,WA,Management Analysts,"25,540",119390.0,108700.0,68390.0,178672.0,Washington,472900.0
job_35a982e89b063a9f,"Operations Analyst, Associate",Operations Analyst,Unspecified,Remote,Upmc,UPMC,Pittsburgh,PA,42761.6,58300.40000000001,73839.20000000001,15-2031,"['Excel', 'Access', 'Word', 'Office', 'Bachelor']",5,UPMC,Healthcare,Health,XXXL,8.0,XXXL,8.0,3.5,4437.0,Pennsylvania,PA,Operations Research Analysts,"2,420",82110.0,71440.0,48380.0,133244.80000000002,Pennsylvania,738929.8
job_5d54a2e98b070e4f,"Business Analyst, WW RCX, WW Returns, ReCommerce & Sustainability",Business Analyst,Unspecified,On-site,Amazon.Com Services Llc,Amazon.com Services LLC,Bellevue,WA,79600.0,79600.0,79600.0,13-1111,"['Tableau', 'Matlab', 'SQL', 'AWS', 'Python', 'R', 'Oracle']",7,Amazon.com Services LLC,Wholesale and Retail Sales,Sales,XXXL,8.0,XXXL,8.0,,,Washington,WA,Management Analysts,"25,540",119390.0,108700.0,68390.0,178672.0,Washington,472900.0
job_1f85a3d63c3496d6,"Business Analyst, Senior",Business Analyst,Senior,Remote,Blue Shield Of California,Blue Shield of California,Oakland,CA,75700.0,94600.0,113500.0,13-1111,['Office'],1,Blue Shield of California,Healthcare,Health,XXXL,8.0,XXL,7.0,3.6,942.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_0ec78e26d7b032b4,BUSINESS ANALYST,Business Analyst,Unspecified,Remote,State Of Arizona,State of Arizona,Phoenix,AZ,70000.0,74500.0,79000.0,13-1111,"['Excel', 'Word', 'Office', 'Bachelor']",4,State of Arizona,Government and Public Administration,Government,XXXL,8.0,XXXL,8.0,3.4,1237.0,Arizona,AZ,Management Analysts,"16,600",97980.0,82900.0,48880.0,149468.8,Arizona,400704.5
job_a098237b18e513ee,Reporting and Business Intelligence Lead,Business Intelligence,Lead,On-site,Centers Plan For Healthy Living,Centers Plan for Healthy Living,Staten Island,NY,70000.0,77500.0,85000.0,15-2031,"['Tableau', 'Access', 'Office', 'SQL', 'Bachelor', 'Sisense', 'Master']",7,Centers Plan for Healthy Living,Healthcare,Health,XXS,1.0,L,5.0,2.6,174.0,New York,NY,Operations Research Analysts,"5,980",111860.0,99480.0,56430.0,184017.6,New York,1248145.3
job_8a01a20c9439bd61,Director Business Intelligence,Business Intelligence,Lead,On-site,Dexcom,Dexcom,San Diego,CA,156400.0,208500.0,260600.0,15-2031,"['Access', 'Salesforce', 'CPA', 'Jira', 'Bachelor', 'Oracle', 'Agile']",7,Dexcom,Pharmaceuticals and Biotechnology,Pharmaceuticals and Biotechnology,XL,6.0,XXL,7.0,3.3,362.0,California,CA,Operations Research Analysts,"20,100",92150.0,82870.0,66210.0,135054.40000000002,California,2526290.3
job_3f7a38bc55c52e8b,Operational Analyst II,Operations Analyst,Unspecified,Hybrid,"Coast Professional, Inc.","Coast Professional, Inc.",Geneseo,NY,55431.0,55431.0,55431.0,15-2031,"['Excel', 'Office', 'SQL', 'Power BI', 'Python', 'R', 'VBA']",7,"Coast Professional, Inc.",Finance,Finance,S,3.0,L,5.0,3.0,176.0,New York,NY,Operations Research Analysts,"5,980",111860.0,99480.0,56430.0,184017.6,New York,1248145.3
job_f520be71c9f3c432,Senior Systems Analyst,Analyst,Senior,Remote,Wellington Management,Wellington Management,Boston,MA,140000.0,150000.0,160000.0,13-1111,"['SQL', 'Bachelor', 'Python', 'AWS', 'Oracle', 'Master']",6,Wellington Management,Finance,Finance,L,5.0,L,5.0,4.0,142.0,Massachusetts,MA,Management Analysts,"30,900",134350.0,111550.0,76040.0,212097.6,Massachusetts,483803.1
job_d9bfbdab2aa4e0b9,"Business Analyst - SQL (Roseville, CA)",Business Analyst,Unspecified,Hybrid,Gainwell Technologies Llc,Gainwell Technologies LLC,Roseville,CA,59500.0,72250.0,85000.0,13-1111,"['Excel', 'SQL']",2,Gainwell Technologies LLC,IT Support,Information Technology,,,XXXL,8.0,2.7,143.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_2fbcdaacbcde2c0d,Operations Compliance Analyst – Generation,Operations Analyst,Unspecified,On-site,Evergy,Evergy,Kansas City,MO,49200.0,55350.0,61500.0,15-2031,"['Excel', 'Power BI', 'Word', 'Office']",4,Evergy,"Energy, Mining, and Public Infrastructure",Energy and Infrastructure,,,,,3.8,32.0,Missouri,MO,Operations Research Analysts,"3,070",63640.0,53600.0,40000.0,104187.2,Missouri,322803.9
job_f77dc7ff20da3700,Sales Enablement Analyst,Analyst,Unspecified,Hybrid,Bts,BTS,New York,NY,65000.0,69000.0,73000.0,13-1111,"['Salesforce', 'Office', 'Bachelor']",3,BTS,Business Consulting,Consulting,XS,2.0,XS,2.0,3.6,60.0,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_bfca59c5673b7678,Sales Operations Analyst,Operations Analyst,Unspecified,On-site,Openeye,OpenEye,Liberty Lake,WA,65000.0,72500.0,80000.0,15-2031,"['Excel', 'Salesforce', 'Office', 'Power BI', 'Bachelor', '.NET']",6,OpenEye,Information Technology,Information Technology,,,S,3.0,3.6,14.0,Washington,WA,Operations Research Analysts,"2,950",102840.0,93740.0,64170.0,153379.19999999998,Washington,472900.0
job_b479b051cc5d7974,Sales Operations Analyst,Operations Analyst,Unspecified,On-site,Alarm.Com,Alarm.com,Liberty Lake,WA,65000.0,72500.0,80000.0,15-2031,"['Excel', 'Salesforce', 'Office', 'Power BI', 'Bachelor', '.NET']",6,Alarm.com,Computer Equipment Development,Information Technology,M,4.0,XL,6.0,3.9,36.0,Washington,WA,Operations Research Analysts,"2,950",102840.0,93740.0,64170.0,153379.19999999998,Washington,472900.0
sj_e98793e22448208c,Sr. Business Systems Analyst,Business Analyst,Senior,On-site,Syntech,Syntech,Tallahassee,FL,75266.0,83633.0,92000.0,13-1111,"['Jira', 'Agile', 'Office', 'Bachelor']",4,Syntech,Manufacturing,Product Manufacturing,XXXS,0.0,XXXS,0.0,3.9,13.0,Florida,FL,Management Analysts,"68,540",95920.0,82390.0,41790.0,161657.6,Florida,1361251.4
sj_336de7b2d668fe45,Business Analyst,Business Analyst,Unspecified,Remote,Intelligent Bills (Www.Intelligentbills.Com),Intelligent Bills (www.intelligentbills.com),Emerson,NJ,45000.0,55000.0,65000.0,13-1111,"['Excel', 'Office', 'Bachelor']",3,Intelligent Bills (www.intelligentbills.com),,,,,,,,,New Jersey,NJ,Management Analysts,"19,300",122840.0,103770.0,66060.0,182312.0,New Jersey,592882.2
job_e415d9506091d660,SPACES Business Analyst,Business Analyst,Unspecified,On-site,North Dakota Information Technology Dept,North Dakota Information Technology Dept,,ND,65616.0,82020.0,98424.0,13-1111,[],0,North Dakota Information Technology Dept,,,,,,,,,North Dakota,ND,Management Analysts,720,97190.0,85570.0,48890.0,140608.0,North Dakota,43727.5
job_a70e51808111b3ba,Technology Analyst,Analyst,Unspecified,Remote,Southwest Airlines,Southwest Airlines,Dallas,TX,97750.0,97750.0,97750.0,13-1111,"['Access', 'English', 'Bachelor']",3,Southwest Airlines,Transportation and Logistics,Transportation and Logistics,XXXL,8.0,XXXL,8.0,4.2,2779.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_a5f3349c67939fd6,Business Systems Analyst – SAP Scrum Master,Business Analyst,Unspecified,On-site,Publix,Publix,Lakeland,FL,70785.0,89212.5,107640.0,13-1111,"['Master', 'Agile', 'SAP', 'Bachelor']",4,Publix,Wholesale and Retail Sales,Sales,XXXL,8.0,XXXL,8.0,4.0,20756.0,Florida,FL,Management Analysts,"68,540",95920.0,82390.0,41790.0,161657.6,Florida,1361251.4
job_1cb48f7f1df760cf,"Data Scientist & Operations Research Analyst, Lead",Data Scientist,Lead,Remote,Booz Allen Hamilton,Booz Allen Hamilton,Columbia,MD,106200.0,174100.0,242000.0,15-2051,"['Python', 'R', 'Bachelor']",3,Booz Allen Hamilton,Management and Consulting,Consulting,XXL,7.0,XXXL,8.0,3.9,2464.0,Maryland,MD,Data Scientists,"2,170",126020.0,125460.0,76170.0,174990.4,Maryland,346417.2
sj_98506117f421d017,"Operations Professional- Sales, Service & Repair",Operations Analyst,Unspecified,On-site,Fact,FACT,Indianapolis,IN,80000.0,80000.0,80000.0,15-2031,['Bachelor'],1,FACT,,,,,,,4.3,28.0,Indiana,IN,Operations Research Analysts,"1,660",88120.0,82600.0,54560.0,132267.2,Indiana,339862.5
job_af5629b039143c60,Senior IT Business Systems Analyst,Business Analyst,Senior,On-site,Oregon Catholic Press,Oregon Catholic Press,,OR,98000.0,100000.0,102000.0,13-1111,"['Jira', 'Office', 'SQL', 'Bachelor', 'ERP']",5,Oregon Catholic Press,NGOs and Nonprofit Organizations,Nonprofit Organizations,,,,,4.0,7.0,Oregon,OR,Management Analysts,"10,510",98710.0,96080.0,66000.0,132017.6,Oregon,234577.7
job_fda3ff69b49a93ab,"Business Innovation Specialist, CG-301-13/14",Business Analyst,Unspecified,On-site,Us Federal Deposit Insurance Corporation,US Federal Deposit Insurance Corporation,Washington,DC,122864.0,178965.5,235067.0,13-1111,"['SSIS', 'Bachelor']",2,US Federal Deposit Insurance Corporation,,,,,,,,,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_67255dec74c3ac78,Salesforce CPQ Systems Analyst US Remote,Analyst,Unspecified,Remote,Motorola Solutions,Motorola Solutions,Schaumburg,IL,90000.0,102500.0,115000.0,13-1111,"['Oracle', 'Salesforce', 'Bachelor']",3,Motorola Solutions,Telecommunications,Information Technology,XXL,7.0,XXXL,8.0,4.1,3097.0,Illinois,IL,Management Analysts,"44,210",121310.0,104610.0,62900.0,186971.2,Illinois,732059.2
job_db0ea56dddb06916,Business Systems Analyst III,Business Analyst,Unspecified,Remote,"City Of Portland, Or","City of Portland, OR",Portland,OR,93269.6,112240.0,131210.4,13-1111,"['Oracle', 'Office', 'Tableau']",3,"City of Portland, OR",Government and Public Administration,Government,,,XXL,7.0,3.7,23.0,Oregon,OR,Management Analysts,"10,510",98710.0,96080.0,66000.0,132017.6,Oregon,234577.7
job_f7189eebe42ae53d,OPERATIONS RESEARCH ANALYST,Operations Analyst,Unspecified,Remote,Us Naval Air Systems Command,US Naval Air Systems Command,Cherry Point,NC,82830.0,95255.0,107680.0,15-2031,"['HTML', 'Office', 'Bachelor']",3,US Naval Air Systems Command,Government and Public Administration,Government,XL,6.0,XL,6.0,4.3,4586.0,North Carolina,NC,Operations Research Analysts,"2,270",99020.0,101190.0,61410.0,143769.6,North Carolina,553487.4
job_a591c34bcf1fa37d,Business Analyst 2,Business Analyst,Unspecified,Remote,Commonwealth Of Pa,Commonwealth of PA,Dauphin County,PA,54181.0,68284.0,82387.0,13-1111,[],0,Commonwealth of PA,,,,,,,,,Pennsylvania,PA,Management Analysts,"21,410",98460.0,86790.0,59010.0,140254.40000000002,Pennsylvania,738929.8
job_a24a2d53592b9e9b,Operations Research Analyst,Operations Analyst,Unspecified,On-site,Us Missile Defense Agency,US Missile Defense Agency,Redstone Arsenal,AL,59304.0,96124.5,132945.0,15-2031,"['HTML', 'Office', 'Bachelor']",3,US Missile Defense Agency,Government and Public Administration,Government,XXXL,8.0,XXXL,8.0,4.2,5951.0,Alabama,AL,Operations Research Analysts,570,112400.0,107470.0,64170.0,160118.4,Alabama,227475.0
job_a3bc6196580473af,Senior Business Development Analyst,Business Analyst,Senior,On-site,Columbia University,Columbia University,New York,NY,90000.0,91350.0,92700.0,13-1111,"['Excel', 'Office', 'Bachelor', 'VBA', 'Cognos', 'ERP']",6,Columbia University,Education,Education,XL,6.0,XXXL,8.0,4.1,1570.0,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_2ddbbcb9f01ad24a,Business Solutions Architect I,Business Analyst,Unspecified,Remote,"City Of Aurora, Co","City of Aurora, CO",Aurora,CO,89424.0,100602.0,111780.0,13-1111,"['Access', 'Agile', 'SQL', 'Bachelor']",4,"City of Aurora, CO",Government and Public Administration,Government,,,XL,6.0,3.7,138.0,Colorado,CO,Management Analysts,"13,130",105670.0,94750.0,54180.0,166920.0,Colorado,374880.1
job_e98793e22448208c,Sr. Business Systems Analyst,Business Analyst,Senior,On-site,Syntech,Syntech,Tallahassee,FL,75266.0,83633.0,92000.0,13-1111,"['Jira', 'Agile', 'Office', 'Bachelor']",4,Syntech,Manufacturing,Product Manufacturing,XXXS,0.0,XXXS,0.0,3.9,13.0,Florida,FL,Management Analysts,"68,540",95920.0,82390.0,41790.0,161657.6,Florida,1361251.4
job_893303e21e83c51c,Sr. Business Systems Analyst,Business Analyst,Senior,On-site,Chg Healthcare,CHG Healthcare,Salt Lake City,UT,63600.0,118150.0,172700.0,13-1111,"['Salesforce', 'Agile', 'SQL', 'Bachelor']",4,CHG Healthcare,Human Resources Consulting,Human Resources,XL,6.0,XL,6.0,3.6,157.0,Utah,UT,Management Analysts,"5,460",86780.0,80220.0,47060.0,135907.2,Utah,174395.8
job_7308e28b213f6d05,Business Analyst - Operations,Business Analyst,Unspecified,Remote,Cascade Energy,Cascade Energy,Portland,OR,75000.0,83000.0,91000.0,13-1111,"['Excel', 'Power BI', 'Power Query', 'Bachelor']",4,Cascade Energy,Management and Consulting,Consulting,XS,2.0,S,3.0,4.8,4.0,Oregon,OR,Management Analysts,"10,510",98710.0,96080.0,66000.0,132017.6,Oregon,234577.7
